offerPrice,egc,html,highTech,age,nUnderwriters,sharesOfferedPerc,totalProceeds,investmentReceived,commonEquity,nasdaq2weeksBefore,blueSky,managementFee,commonEquity.1,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,reputationLeadMax,reputationLeadAvg,reputationSum,reputationAvg,nPatents,year>good_return,year>super_return,interaction>super_return_w_reputationAvg,log_age,city>super_return,city>good_return,city>low_return,"industryFF12>Business Equipment -- Computers, Software, and Electronic Equipment",industryFF12>Chemicals and Allied Products,"industryFF12>Consumer Durables -- Cars, TV's, Furniture, Household Appliances","industryFF12>Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",industryFF12>Finance,"industryFF12>Healthcare, Medical Equipment, and Drugs","industryFF12>Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","industryFF12>Oil, Gas, and Coal Extraction and Products",industryFF12>Other,industryFF12>Telephone and Television Transmission,industryFF12>Utilities,"industryFF12>Wholesale, Retail, and Some Services (Laundries, Repair Shops)",exchange>AMEX,exchange>NASDQ,exchange>NYSE,"industryFF5>Business Equipment, Telephone and Television Transmission","industryFF5>Consumer Durables, NonDurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)","industryFF5>Healthcare, Medical Equipment, and Drugs","industryFF5>Manufacturing, Energy, and Utilities",industryFF5>Other,rf>IT,rf>indebtedness,rf>reimbursement,rf>default,rf>trial,rf>patRatio,log_totalAssets,log_totalRevenue,log_priorFinancing,log_reputationSum
10.0,False,False,True,3.0,8,19.89,39000000,15078.0,-2.133,2864.48,3000.0,507000.0,100.0,-10.989777,4.204,2.952,-6.643,-1.5801617507136059,0.07254995242626072,True,False,False,8.0,12.0,15078.0,8.001,8.001,46.629,5.828625,0,0,1,5.828625,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.06687875574407919,7.05413370231553,6.081300595453844,9.621058326365796,3.8634418194212565
11.0,False,False,True,3.0,29,54.1,49500000,23322.0,0.168,1401.69,12705.26168224299,675000.0,96.3,70.87284620000001,115.86,64.699,0.37200000000000005,0.003210771620921802,0.1636544104954255,False,True,False,6.0,7.0,23322.0,8.001,8.001,203.64,7.022068965517242,1,0,0,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.146213110571103,6.213297164905377,10.057195277130344,5.321252337830533
18.0,False,False,False,19.0,2,26.67,59132178,228527.0856509231,0.245,1110.44,12705.26168224299,854131.0,88.05,134.7378654,163.828,117.01799999999999,9.817,0.05992260175305809,0.001379495568523085,False,False,False,2.040546415802836,11.551162077390048,111876.1573964374,5.75,5.75,11.375,5.6875,0,0,0,0.0,2.9957322735539913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.18330771970424,6.312939097663822,11.625156739381724,2.515678308454754
8.0,False,False,False,1.0,3,62.71,33600000,221957.68527224078,0.727,1212.09,30000.0,462000.0,100.0,57.9658316,75.575,24.229,0.447,0.005914654316903739,0.04369169698974529,False,False,False,2.0217440189872056,11.524604271022875,106206.29885777026,8.001,8.001,25.625999999999998,8.542,0,0,0,0.0,0.6931471805599453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03900442662657647,0.0,0.08953001395998139,0.0,0.0,7.113960325145277,6.128777760510722,11.573148112902647,3.2818881820097254
20.0,False,True,False,3.0,11,39.79,114600000,321486.760129521,0.066,1869.1,15000.0,1604400.0,78.3,191.6410509,1778.985,86.24600000000001,13.019,0.007318217972607977,0.0392785773910404,False,True,False,1.0,16.0,184467.95382677327,5.001,5.001,49.00999999999999,4.455454545454544,0,0,0,0.0,1.3862943611198906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.02888166124593445,0.0,0.0,7.9835816563097755,6.255542654973025,12.1252364563618,3.912222985430812
11.0,False,True,True,7.0,4,27.4,71500000,73975.2,0.41200000000000003,1989.54,12705.26168224299,1001000.0,99.73,71.397931,80.752,38.403,-14.21,-0.1759708737864078,0.00022290469585892607,True,False,True,11.0,14.0,73202.19999999997,8.001,8.001,31.004,7.751,20,0,0,0.0,2.079441541679836,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.5435840926285319,0.0,0.0,0.009557486360880984,7.118163828056124,6.159198898336684,11.200994414840887,3.4658608949878777
17.0,False,False,False,4.0,25,17.29,68000000,230808.76617206342,0.7446232713852668,1407.85,12705.26168224299,960000.0,100.0,261.8250856666184,1799.8257939611929,397.8178513733736,12.683819081041598,0.02049568534568947,0.28924446641382295,False,True,False,2.0470768539086013,11.560386120069625,113845.40954116551,9.001,9.001,184.505,7.380200000000001,0,0,0,0.0,1.6094379124341005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.03473342159104585,0.0,0.0,7.990663560993942,6.724389754320058,11.642605534245936,5.22308183586213
7.0,False,False,False,7.0,21,55.2,28000000,-14981.326629277173,-0.35700000000000004,1606.37,35000.0,400000.0,96.77,170.9816961620194,1061.0353820464727,96.29040364470616,-10.843750970393833,-0.07128448959036156,0.15425831019352226,True,False,False,1.0,8.0,33351.57358578191,7.0,7.0,121.262,5.774380952380954,2,0,0,0.0,2.079441541679836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.00791435703841257,0.3445010924981791,7.70276637255563,6.274642176650863,10.41489021735536,4.806166283046855
13.0,False,False,True,14.0,24,27.86,35750000,13000.0,-0.11199999999999999,1467.61,3000.0,495000.0,51.32,41.965484000000004,64.592,45.89,1.871,0.02896643547188506,0.18296383453059195,True,False,False,2.0,7.0,13000.0,8.0,8.0,175.1790000000001,7.299125000000003,0,0,0,0.0,2.7080502011022096,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.13711098062243102,0.07288681494255789,0.0,0.0,0.0,7.104983659071028,6.174902069918879,9.472781556562168,5.171500523652373
18.0,True,True,False,10.0,6,25.58,117000000,173502.0,-1.073,5295.18,12705.26168224299,2120178.3392215306,77.51653237351107,367.505676,536.696,114.1,-20.472,-0.038144498934219735,0.2677791524438416,True,False,True,10.0,11.0,156655.0,9.001,8.501,39.005,6.500833333333333,0,0,0,0.0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.05831481107294404,0.0,0.0,7.432558468418599,6.307635607078642,11.961807597593852,3.6890044463020875
16.0,False,False,True,7.0,15,43.55,110092736,44015.0,0.006,1753.12,12705.26168224299,1582583.0,31.34,113.2101729,472.26099999999997,135.42600000000002,-3.931,-0.008323787058427437,0.4448641746830672,False,True,False,1.0,15.0,44015.0,6.001,6.001,118.51,7.900666666666669,0,1,0,0.0,2.079441541679836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.21522540640187696,0.0,0.17964519140989732,0.0,0.0,7.3936883464594,6.345762603194051,10.692308483164355,4.783400049878789
12.0,True,True,False,16.25621727748691,5,22.14,135000000,326735.65694220655,0.499,7238.06,12705.26168224299,2896886.51354605,81.02,299.46666749999997,496.31,680.096,50.791000000000004,0.1023372488968588,0.1267111281255667,False,False,False,3.062265664659857,10.979314163155514,188998.12411576346,7.501,4.834000000000001,19.503,3.9006,0,1,0,0.0,2.308524725767227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.038000433980687864,0.0,0.0,0.0,0.0,7.408373088409364,7.016378233515757,12.149497659722911,3.0205712169009096
24.0,False,True,False,3.0,4,10.5,94400016,316289.32720629073,0.611,1226.92,25000.0,1258666.0,84.64,698.6413284,1135.065,138.156,38.629,0.03403241224070868,0.3381216053706175,False,False,False,3.0323670398783653,10.937083276562825,179982.20052506358,9.0,9.0,23.500999999999998,5.87525,0,0,0,0.0,1.3862943611198906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.735649754326921,6.350540042125523,12.10061879510048,3.1987139330442482
17.0,False,True,True,6.0,5,18.76,85000000,28800.1,-0.917,2639.16,12705.26168224299,1833308.5448818805,100.0,70.549947,96.205,62.678999999999995,-0.174,-0.0018086378046879058,0.0,True,False,True,5.0,18.0,28800.1,9.001,9.001,41.005,8.200999999999999,1,0,0,0.0,1.9459101490553128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.07557796974084985,7.130606932464567,6.209243660902848,10.268168859839092,3.7377886588168105
12.0,False,False,True,20.0,24,49.07,43200000,4497.0,0.414,1593.81,15000.0,612000.0,91.58,10.069824,24.389,42.02,3.315,0.1359219320185329,0.2012792652425274,True,False,True,4.0,7.0,4497.0,0.0,0.0,137.887,5.745291666666668,3,0,0,0.0,3.0445224377234235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.071419855789487,6.166815957711852,8.411388132519262,4.933660652867647
15.0,False,False,False,115.0,16,31.2,82500000,234539.59969088403,0.243,1623.44,3000.0,1155000.0,48.62,165.8290615,392.295,476.44800000000004,13.020999999999999,0.03319185816796034,0.3664487184389299,False,True,False,1.0,14.0,117065.38352108502,9.001,9.001,111.51100000000001,6.9694375000000015,6,0,0,0.0,4.7535901911063645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.02686172252473349,0.0,0.0,0.0,0.0,7.343248451999122,6.814646034301836,11.670496433402517,4.723050994642318
17.0,True,True,True,5.0,4,52.72,127500000,97702.9,0.92,4296.23,12705.26168224299,1995529.0686478736,100.0,362.589865,370.75300000000004,0.0,-42.568999999999996,-0.1148176818528778,0.08565005122041322,True,False,True,7.0,13.0,97702.9,8.001,7.250999999999999,21.503,5.37575,0,1,0,0.0,1.791759469228055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6200840245723327,0.009291361783627166,7.329213926502331,6.07453182083724,11.48969675535085,3.113648633655609
14.0,False,False,True,2.0,21,11.11,44240000,74677.0,0.696,2808.74,5000.0,632000.0,98.19,73.20538499999999,84.77,10.442,-23.57,-0.2780464787070898,0.01276394951044002,True,False,True,13.0,2.0,74677.0,9.001,9.001,132.72299999999998,6.320142857142858,0,0,1,6.320142857142858,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.007781175949688836,0.03870901744156309,7.121414137230985,6.098271931599909,11.220940816365067,4.895770496238916
12.0,False,False,True,2.0,13,23.15,56160000,48485.0,0.03,2403.32,12705.26168224299,795600.0,36.71,164.8412396,207.826,109.70700000000001,-77.40100000000001,-0.3724317457873413,0.02203285440705205,False,True,False,2.0,11.0,48485.0,9.001,9.001,90.007,6.923615384615385,0,0,1,6.923615384615385,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.038821769009088895,0.0,0.0,0.0,0.01947303417044051,7.21616321488539,6.299597864933089,10.789030375461502,4.510936426635345
15.0,False,True,False,36.0,16,20.36,576923055,3019984.0,-0.5096213388776045,3760.75,5000.0,5769230.0,61.16958159304836,1088.0175617999998,4734.055,3480.117,19.396,0.0040971218120617525,0.5311623967190918,False,True,True,1.0,17.0,0.0,9.001,7.0841666666666665,50.50599999999999,3.156625,0,1,0,0.0,3.610917912644224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00970156906983899,8.680584221286738,8.272510060663594,0.0,3.9416983057378956
15.0,False,True,True,24.0,10,15.5,160875000,405100.4396594974,-1.8253849331740437,2378.01,10000.0,2830922.9030406782,62.74,857.1840336000001,1275.726,328.905,32.413000000000004,0.025407493458626692,0.2279439315338873,False,True,False,5.336257101728256,11.316560972100472,213707.01453294454,9.001,4.5005,31.004,3.1004,1,0,0,0.0,3.218875824868201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3992861408175452,0.0,0.1163826998689384,0.0,0.047686258695433005,7.795299225394485,6.637979871207228,12.272365944267749,3.4658608949878777
16.0,False,False,True,2.0,13,7.03,132800000,75404.0,-0.302,2431.44,5000.0,1826000.0,99.47,174.44122287066313,602.9952801078052,288.0870765351356,-18.756670664519294,-0.22889143885632365,0.06079887868177791,True,False,True,3.0,50.0,75404.0,9.001,9.001,100.132,7.702461538461539,0,0,1,7.702461538461539,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.1093167701863354,7.471036034748296,6.583039913621059,11.230628864794785,4.616426594243791
16.0,True,True,False,2.0,6,31.48,105600000,80245.0,0.22699999999999998,5005.73,12705.26168224299,2784668.0806349865,88.53,210.214225,614.389,141.615,26.166999999999998,0.04259028075046917,0.31522786414255183,False,True,False,2.0,5.0,80245.0,8.001,7.500999999999999,27.504,4.584000000000001,0,0,0,0.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.08825238265124101,0.0,0.0,7.477501964753419,6.3565606183218035,11.292852195513237,3.350044428303535
15.0,True,True,False,10.0,5,19.59,64128000,94582.0,-4.477,6867.36,12705.26168224299,1918368.3737496347,87.63,65.86555010000001,91.779,22.874000000000002,-27.019000000000002,-0.2943919633031521,0.1022347160025714,True,False,True,11.0,5.0,94582.0,7.001,3.5005,7.001,1.4002,9,0,0,0.0,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.019087713561677433,0.0,0.08762714437528464,0.00769848545075484,0.0,7.1270588116191425,6.125820518059986,11.457233034874355,2.079566533867987
6.0,True,True,True,14.0,2,25.58,17100000,66845.0,-2.208612556425174,4994.6,12705.26168224299,1574137.4022063292,90.24003301978729,7.491156,13.763,3.158,-17.352,-1.260771634091405,0.1147278936278428,True,False,False,12.0,12.0,72845.0,3.0010000000000003,3.0010000000000003,3.0010000000000003,1.5005,5,1,0,0.0,2.7080502011022096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.1859171329689168,0.0,0.007556614891335506,0.009397973375720244,7.062357154968934,6.0817712364196215,11.196102902772031,1.3865443298750981
10.0,False,False,True,0.0,18,7.51,85000000,139545.2,-2.124,3685.52,20000.0,1190000.0,45.64,-8.9510995,153.031,90.161,-236.03799999999998,-1.54241950977253,0.03382321229032026,True,False,False,9.0,14.0,139545.2,8.001,8.001,114.01700000000001,6.334277777777778,0,0,1,6.334277777777778,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.05812981519713984,0.0,0.0,7.175077372278767,6.263030504863866,11.84615100821034,4.745079943525007
20.0,True,True,True,25.0,10,31.94,505263180,493711.12693050556,-1.6756023413136425,3267.52,12705.26168224299,5557894.0,19.18,111.3305206,919.3530000000001,357.24,-24.621,-0.02678079040368607,0.8004324780579386,False,True,False,1.0,13.0,290184.32340134704,9.001,7.0008,42.005,4.2005,0,1,0,0.0,3.258096538021482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1530269517489965,0.0,0.058542522440286016,0.0,0.0,7.636647515049508,6.6744173949455865,12.578275044071118,3.761316388003443
12.0,True,True,True,9.0,4,22.92,74400000,52000.0,-3.25,5082.51,12705.26168224299,1792848.8377778917,89.98516611361123,72.69753659999999,90.48100000000001,74.977,-15.668,-0.1731634265757452,0.000342613366342105,True,False,False,4.0,9.0,52000.0,9.001,4.5005,23.003,5.75075,10,1,0,0.0,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.015413350657787884,0.0,7.126015872806287,6.233671163467623,10.859018228147887,3.1781788225360965
16.0,False,False,False,3.0,3,40.26,62400000,229367.8925372086,0.109,1178.33,10000.0,858000.0,63.11,103.9803385,143.355,53.483999999999995,9.974,0.06957552928045761,0.1464894841477451,False,True,False,1.0,9.0,112601.8333834035,8.001,8.001,18.627,6.209,0,0,0,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.167643542963984,6.190581687385975,11.631622157634046,2.976906169303942
24.0,False,False,True,2.0,12,34.98,342000000,226845.0,-0.336,2489.08,10000.0,4845000.0,87.94,308.0658371,479.16,21.14,-183.69799999999998,-0.3833750730444945,0.1829868937306954,True,False,True,14.0,11.804695946041242,226845.0,9.0,9.0,100.384,8.365333333333334,0,0,1,8.365333333333334,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.018781671448105747,0.0,0.028740725987153312,0.007575052083471912,0.0,7.3979231006403605,6.122023319256572,12.332026652139648,4.618915287779763
15.0,False,False,False,13.0,12,30.0,60000000,228750.37526512792,0.141,2338.88,12705.26168224299,920000.0,40.29,78.8379,265.856,98.461,10.728,0.0403526721232547,0.5843501745305729,False,False,False,2.041185496950137,11.552064759826195,112068.87217293406,7.001,7.001,79.176,6.598,0,0,1,6.598,2.6390573296152584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11432379501686432,0.0,0.2041018387553041,0.0,0.0,7.257909334738266,6.278722084502351,11.62687781444521,4.384224218217369
19.0,False,False,True,3.0,13,10.45,76000000,58381.0,0.843,2852.02,15000.0,1080000.0,96.99,-30.8233458,40.621,26.254,-12.543,-0.3087811723000418,0.08936264493734768,True,False,True,15.0,7.0,58381.0,9.001,8.501,96.259,7.404538461538463,0,0,1,7.404538461538463,1.3862943611198906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.0851071581576575,6.133181018777412,10.974762902128942,4.577377523203679
24.0,False,False,True,9.0,15,10.14,92400000,73295.89479922492,0.883,4411.74,3000.0,1309000.0,99.57,87.5460618,119.839,56.608000000000004,-67.90100000000001,-0.5666018574921352,0.002937274176186383,True,False,True,25.0,8.0,72542.2,8.001,8.001,108.014,7.200933333333335,0,0,1,7.200933333333335,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.149343030216577,6.1969612296966545,11.191937525456417,4.691476314348359
12.0,False,False,True,18.0,27,18.09,156000000,459760.0,-0.3519178626626991,2282.02,5000.0,2210000.0,65.35,505.72801979999997,1477.2179999999998,777.3510000000001,-8.232000000000001,-0.0055726372140063275,0.2101416310930411,False,True,True,1.0,18.0,459760.0,9.001,8.501,161.0250000000001,5.963888888888892,0,0,0,0.0,2.9444389791664403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.20526315789473684,0.015457200873030525,0.009611867506604348,7.874985551444312,7.100024660595248,13.038462068227108,5.08775064431378
9.0,False,False,True,4.0,2,24.73,36000000,9500.0,-0.724805174229842,1403.04,10000.0,520000.0,100.0,44.013290999999995,113.553,376.19800000000004,5.568,0.04903437161501677,0.1285743221227092,True,False,False,3.0,11.48640391673003,9500.0,8.0,8.0,16.875,8.4375,0,0,0,0.0,1.6094379124341005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.144393905535168,6.698075634482591,9.15915233520675,2.883403088580071
6.0,False,False,True,9.0,14,17.83,36000000,63594.9,-5.836,2736.78,5000.0,480000.0,100.0,28.426624800000003,32.31,2.656,-24.506,-0.7584648715567935,0.0,True,False,True,14.0,11.48640391673003,63594.90000000001,7.001,7.001,95.51,6.8221428571428575,0,0,1,6.8221428571428575,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.078122483852908,6.080623946610459,11.060304281841425,4.569646629919045
15.0,False,True,True,8.0,5,29.45,65801760,171126.8,-4.048,2378.01,10000.0,921224.0,90.02341056086009,49.917491399999996,84.368,85.00399999999999,-36.606,-0.4338848852645553,0.03328276123648777,True,False,False,13.0,18.0,171126.8,9.001,9.001,28.004,5.6008,1,0,0,0.0,2.19722457733622,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.15411872518073516,7.121089419727359,6.253155436237226,12.050165924765142,3.3674337515093464
9.0,True,True,False,17.0,5,71.52,90000000,315157.2080906944,-0.053,4638.47,10000.0,2725123.606029116,41.74,3.4878337999999998,207.291,105.205,-1.501,-0.007241028312854875,0.8485751913976004,False,False,False,3.029126781768496,10.932506511786217,179005.10141946154,7.001,7.001,26.004,5.2008,0,1,0,0.0,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.018801331257716464,0.0,0.057541620974977566,0.0,0.0,7.215770118297318,6.291293106447249,12.095175170384216,3.295985003179624
16.0,True,True,True,13.0,6,17.05,120000000,76334.9,-1.232,3080.5,12705.26168224299,1680000.0,100.0,142.07594939999998,242.983,169.24599999999998,-8.21,-0.03378837202602652,0.0,True,False,True,13.0,14.0,76334.9,9.001,6.62575,33.504,5.584,12,1,0,0.0,2.6390573296152584,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.2416622144285325,6.403395312218143,11.242898617757126,3.541075259345542
12.0,False,True,False,8.0,11,99.6,171428568,336108.68608269177,-0.6859805137132908,1885.71,12705.26168224299,2428571.0,22.08,105.9328804,491.602,57.835,-5.587000000000001,-0.01136488460177135,0.6018893332411179,False,False,False,3.0890923768565672,11.01720606784055,197087.71315615854,8.001,6.500999999999999,58.00999999999999,5.2736363636363635,0,0,0,0.0,2.19722457733622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.16915296074696146,0.023312594803741045,0.2876077532512831,0.0,0.0,7.405515225900406,6.199455805429679,12.191409226945876,4.077706921069077
26.0,False,True,False,12.0,4,15.94,49599992,18654.0,0.057,2146.15,12705.26168224299,694399.0,73.37,212.2566039,1662.8770000000002,97.476,16.682000000000002,0.01003201078612549,0.04897415743918522,False,True,False,2.0,16.0,18654.0,7.001,7.001,17.003,4.25075,0,0,0,0.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.05977320975508724,0.0,0.0,7.943181795475639,6.27687271624494,9.833869485655258,2.8905384106754854
16.0,False,False,False,3.0,5,31.632461626846343,126000000,41143.0,0.44915238378235917,1254.14,22500.0,1417500.0,83.37108407326812,264.56570350000004,522.2909999999999,252.61700000000002,-9.83,-0.01882092549938635,0.3969875031352254,True,False,True,2.0,15.0,41143.0,8.875,5.625333333333333,40.751999999999995,8.1504,0,0,0,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2280830280830281,0.0,0.0,0.0,0.0,7.423998907392324,6.532716988548937,10.624833387454752,3.731747354341112
7.5,False,True,True,8.0,3,24.42,45000000,161948.9,0.7829999999999999,2019.56,15000.0,630000.0,100.0,59.87562509999999,73.646,14.812000000000001,-15.970999999999998,-0.216861744018684,0.0,True,False,False,21.0,19.0,161948.9,9.001,8.501,24.003,8.001,2,0,0,0.0,2.19722457733622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.112389529953761,6.108042329383963,11.995042307124756,3.2189958176687767
15.0,False,True,False,40.0,6,17.56,442500000,405855.0574275397,0.507,2525.09,12705.26168224299,5310000.0,78.59,623.1250464000002,1365.1729999999998,582.215,28.58,0.02093507562777758,0.1208638026096326,False,False,False,3.288714697750822,11.29916644751237,257283.77920715994,9.001,9.001,42.005,7.000833333333333,0,0,0,0.0,3.7135720667043084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0932905391007884,0.0,0.028551642263553625,0.0,0.0,7.831459733557453,6.924475673517194,12.457938840698684,3.761316388003443
15.0,False,False,False,15.0,3,29.63,79500000,23000.0,-0.099,4055.63,5000.0,1113000.0,100.0,92.3179734,116.977,210.804,8.365,0.0715097839746275,0.00040178838575104513,False,True,False,3.0,8.0,23000.0,9.001,8.501,24.003,8.001,0,0,1,8.001,2.772588722239781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.147092742994063,6.469947690148989,10.043292972227004,3.2189958176687767
14.0,False,True,False,102.0,4,42.79,84000000,127000.0,0.064,2188.57,12705.26168224299,2702221.885026858,72.85,164.4556248,851.709,255.84099999999998,22.666999999999998,0.02661354993313444,0.09182244170250638,False,True,False,6.0,9.0,127000.0,8.001,8.001,15.002,3.7505,0,0,0,0.0,4.634728988229637,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.02938600957132675,0.0,0.0,7.603468754267989,6.537397091701633,11.751950239425476,2.7727137144279324
16.0,False,True,False,48.0,7,27.49,232000000,351693.6466887995,-0.6596365605681624,4396.2,12705.26168224299,3267131.003082552,62.703778310267246,-419.91194519999993,937.595,1069.009,11.124,0.011864397741028909,0.4842687940955316,False,True,False,3.1336983677812347,11.080210656107107,210538.63970556983,9.001,8.501,25.503,3.6432857142857142,40,1,0,0.0,3.8918202981106265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.028640897136902693,0.0,0.0,7.6454097418993126,7.3156540650859085,12.257429226516543,3.2772579341318555
14.0,False,True,True,6.0,2,25.87,30800000,109560.2,0.774,1823.81,10000.0,374000.0,90.17909625513437,-72.4040119,22.125999999999998,70.059,-7.711,-0.3485040224170659,0.13097713097713098,True,False,True,12.0,8.0,109560.2,7.001,7.001,8.002,4.001,0,0,0,0.0,1.9459101490553128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.069496660081628,6.223974026249298,11.60423857621955,2.197446774870741
8.0,False,True,True,9.0,2,15.49,48000000,407748.6,-1.8619999999999999,2810.38,12705.26168224299,1692081.265367957,100.0,340.54332719999996,363.42800000000005,89.889,0.311,0.0008557403392143697,0.0,True,False,True,23.0,5.0,387748.6,8.001,8.001,13.002,6.500999999999999,0,0,0,0.0,2.302585092994046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.00934921183969956,7.324396488464097,6.26251208470069,12.868115049445732,2.639200176555006
